Номер вагона,Код станции операции,Название станции операции,Номер поезда,Индекс поезда,Операция,Дата операции,Код груза,Название груза,Вес груза,Код станции назначения,Название станции назначения,Код отправителя,Код получателя,Код станции отправления,Станция начала рейса,Дата приема груза к перевозке
57656829,40300,ЧЕРНОМ(ТИС Э,1070,40300+0+10700,ПГР2,6/20/17 1:30,16114,УГОЛЬ К,68,46700,КРИВ.РОГ-ГЛА,5168,3437,40300,ЧЕРНОМ(ТИС Э,6/20/17 1:30
57656829,40110,ЧЕРНОМОРСКАЯ,0,40110+229+10700,ПРДР,6/20/17 9:10,16114,УГОЛЬ К,68,46700,КРИВ.РОГ-ГЛА,1070,3437,40300,ЧЕРНОМ(ТИС Э,6/20/17 1:30
57922882,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
57922882,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
57922882,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
57922882,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
57922882,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
57922882,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59481580,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
59604991,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603304,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61603650,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61633582,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,86380,ЧЕРКАСОВ КАМ,0,0+0+0,ПОГР,6/19/17 17:00,16114,УГОЛЬ К,70,87010,КЕМЕРОВО,6969,0,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 15:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,87010,КЕМЕРОВО,,#ERROR!,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,,,6969,,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,87010,КЕМЕРОВО,242,0+0+0,ВЫГ2,6/20/17 16:40,16114,УГОЛЬ К,0,0,,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 8:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
61634267,87010,КЕМЕРОВО,0,0+0+0,СВПП,6/20/17 9:10,16114,УГОЛЬ К,69,87010,КЕМЕРОВО,6969,3236,34750,ПЕНИЗЕВИЧИ,5/31/17 14:05
52489523,38810,БУРШТЫН,242,38810+0+63020,ВЫГ2,6/19/17 16:30,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,6302,38810,БУРШТЫН,6/19/17 16:30
52489523,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,2409,6302,49000,ЛИМАН,6/10/17 18:10
52552478,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
52552486,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 21:15,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 21:15
52553203,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 6:40,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
52716602,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 9:40
52749603,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 5:00
52749603,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 5:00
52816063,38810,БУРШТЫН,242,38810+0+63020,ВЫГ2,6/19/17 11:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,6302,44020,ОСНОВА,6/10/17 18:50
52816063,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16120,УГОЛЬ КАМЕН ПР,64,38810,БУРШТЫН,2409,6302,44020,ОСНОВА,6/10/17 18:50
52877685,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 13:00,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 23:05
52877685,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 23:05
52877875,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 0:15
52877875,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 0:15
52909777,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/13/17 21:40
52909777,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/13/17 21:40
52934668,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 5:45,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 5:45
52935574,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/12/17 15:30
52935574,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 11:00,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,38810,БУРШТЫН,6/20/17 11:00
52942885,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 15:40,16120,УГОЛЬ КАМЕН ПР,62,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 15:40
52943289,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/13/17 21:40
52943289,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/13/17 21:40
52965357,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
52985454,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 6:10
52985454,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 6:10
53104972,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 6:40,16120,УГОЛЬ КАМЕН ПР,63,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
53109575,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 21:15,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 21:15
53116646,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/19/17 2:55,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/19/17 2:55
53160651,38810,БУРШТЫН,242,38810+0+63020,ВЫГ2,6/19/17 16:30,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,6302,38810,БУРШТЫН,6/19/17 16:30
53160651,38810,БУРШТЫН,0,38810+756+13000,ОТОТ,6/19/17 4:47,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,2409,6302,49000,ЛИМАН,6/10/17 18:10
53186656,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 6:40,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
53186813,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,64,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
53186813,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
53186888,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/18/17 21:05,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/18/17 21:05
53187035,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
53187035,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
53188108,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 22:30,16120,УГОЛЬ КАМЕН ПР,70,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 22:30
53199253,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/19/17 12:15,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/19/17 12:15
53392213,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 21:15,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 21:15
53392239,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
53397600,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 4:30,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 4:30
53436507,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 13:00,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 23:05
53436507,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 23:05
53436531,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
53518395,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
53569232,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 6:00
53569331,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 6:00
53569687,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 16:00
53569687,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 16:00
53569760,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 5:00
53569760,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 5:00
53756854,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/20/17 13:00,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/20/17 13:00
53757399,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
53757399,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
53757605,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 22:30,16120,УГОЛЬ КАМЕН ПР,67,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 22:30
53764759,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 6:40,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
54017215,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 6:10
54017215,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/14/17 6:10
54017603,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/20/17 14:10,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/20/17 14:10
54038054,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 9:30
54038054,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 9:30
54040076,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
54040076,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
54040134,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
54040134,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
54066675,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 13:00,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 2:25
54066675,38810,БУРШТЫН,0,38810+760+13000,ОТОТ,6/20/17 2:55,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/16/17 2:25
54158142,48220,НОВОГРОДОВКА,5575,48220+0+55750,ПГР2,6/18/17 21:05,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,9190,1300,48220,НОВОГРОДОВКА,6/18/17 21:05
54158142,48210,ГРОДОВКА,6302,48210+0+0,ДОСЛ,6/19/17 3:40,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,5575,6302,48210,ГРОДОВКА,6/19/17 3:40
54658307,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,64,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 10:10
54658307,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 10:10
54658703,38810,БУРШТЫН,0,38810+758+13000,ОТОТ,6/19/17 12:07,16120,УГОЛЬ КАМЕН ПР,69,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 0:15
54658703,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/19/17 16:47,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,5575,1300,48220,НОВОГРОДОВКА,6/15/17 0:15
54729777,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 22:30,16120,УГОЛЬ КАМЕН ПР,68,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 22:30
54774013,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
54774013,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
54898705,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,65,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
54898705,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 13:00
55005219,49100,КРИВОЙ ТОРЕЦ,2409,49100+0+24090,ПГР2,6/19/17 6:40,16120,УГОЛЬ КАМЕН ПР,66,38810,БУРШТЫН,9190,1300,49100,КРИВОЙ ТОРЕЦ,6/19/17 6:40
55005565,38810,БУРШТЫН,0,38810+761+13000,ОТОТ,6/20/17 12:02,16120,УГОЛЬ КАМЕН ПР,64,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
55005565,38810,БУРШТЫН,242,38810+0+13000,ВЫГ2,6/20/17 16:02,16120,УГОЛЬ КАМЕН ПР,0,38810,БУРШТЫН,2409,1300,49100,КРИВОЙ ТОРЕЦ,6/15/17 15:50
